date,journal,url
1903-12-13,"Les Clochettes algériennes et tunisiennes : journal littéraire, humoristique et commercial, paraissant le dimanche",https://gallica.bnf.fr/ark:/12148/bpt6k5605896n
1909-06-01,La Pensée moderne dans les lettres et dans l'art : revue mensuelle / sous la direction de Guy de Montgailhard,https://gallica.bnf.fr/ark:/12148/bpt6k64563896
1910-01-01,La Pensée moderne dans les lettres et dans l'art : revue mensuelle / sous la direction de Guy de Montgailhard,https://gallica.bnf.fr/ark:/12148/bpt6k6456390v
1911-12-10,"Revue mondaine oranaise [""puis"" mondaine de l'Oranie]...",https://gallica.bnf.fr/ark:/12148/bpt6k55021287
1913-11-27,"Revue mondaine oranaise [""puis"" mondaine de l'Oranie]...",https://gallica.bnf.fr/ark:/12148/bpt6k5515171f
1914-05-10,"Revue mondaine oranaise [""puis"" mondaine de l'Oranie]...",https://gallica.bnf.fr/ark:/12148/bpt6k5501822v
1914-06-21,"Revue mondaine oranaise [""puis"" mondaine de l'Oranie]...",https://gallica.bnf.fr/ark:/12148/bpt6k55018965
1905-03-12,"Le Courrier de la Nièvre : ancien Petit Nivernais : journal hebdomadaire, politique et littéraire, paraissant le dimanche",https://gallica.bnf.fr/ark:/12148/bpt6k5507713d
1908-03-08,La Pensée libre : hebdomadaire d'éducation sociale paraissant le dimanche,https://gallica.bnf.fr/ark:/12148/bpt6k6342623q
1906-01-14,"Alger-amusant : littéraire, frondeur, cythérien",https://gallica.bnf.fr/ark:/12148/bpt6k6228396n
1906-01-01,Le Rayon : bulletin mensuel : l'Oeuvre des conférences et catéchismes,https://gallica.bnf.fr/ark:/12148/bpt6k5669264h
1907-11-09,L'Action à Madagascar : revue hebdomadaire,https://gallica.bnf.fr/ark:/12148/bpt6k61175241
1906-04-01,Bulletin de la Conciliation internationale,https://gallica.bnf.fr/ark:/12148/bpt6k5677651x
1908-07-01,Bulletin de la Conciliation internationale,https://gallica.bnf.fr/ark:/12148/bpt6k9786005n
1897-10-08,"Le Réformiste : revue politique, économique et administrative : paraissant tous les vendredis / dir. Jean S. Barès",https://gallica.bnf.fr/ark:/12148/bpt6k1176593k
1897-10-22,"Le Réformiste : revue politique, économique et administrative : paraissant tous les vendredis / dir. Jean S. Barès",https://gallica.bnf.fr/ark:/12148/bpt6k11765940
1898-01-28,"Le Réformiste : revue politique, économique et administrative : paraissant tous les vendredis / dir. Jean S. Barès",https://gallica.bnf.fr/ark:/12148/bpt6k11766008
1898-10-14,"Le Réformiste : revue politique, économique et administrative : paraissant tous les vendredis / dir. Jean S. Barès",https://gallica.bnf.fr/ark:/12148/bpt6k11766164
1899-01-01,"Le Réformiste : revue politique, économique et administrative : paraissant tous les vendredis / dir. Jean S. Barès",https://gallica.bnf.fr/ark:/12148/bpt6k991778w
1900-07-27,"Le Réformiste : revue politique, économique et administrative : paraissant tous les vendredis / dir. Jean S. Barès",https://gallica.bnf.fr/ark:/12148/bpt6k1176635g
1915-10-15,"Le Réformiste : revue politique, économique et administrative : paraissant tous les vendredis / dir. Jean S. Barès",https://gallica.bnf.fr/ark:/12148/bpt6k11767100
1906-01-01,"La Revue des questions extérieures : courrier mensuel des colonies : politique, diplomatie, commerce international : propagande hispano-américaine, émancipation de la race noire / directeur : René Guillebot ; rédacteur en chef : Paul Walle",https://gallica.bnf.fr/ark:/12148/bpt6k6569193v
1903-01-01,"Chroniques et mélanges / Société d'agriculture, industrie, sciences et arts du département de la Lozère",https://gallica.bnf.fr/ark:/12148/bpt6k5324416r
1912-01-01,Femina : publication bi-mensuelle illustrée,https://gallica.bnf.fr/ark:/12148/bpt6k61319955
1912-07-17,La Jeune Turquie : organe des intérêts généraux de l'Empire ottoman / directeur politique Agop bey Cherbetgian,https://gallica.bnf.fr/ark:/12148/bpt6k57399984
1906-01-10,Les Cahiers de l'Université populaire : revue mensuelle,https://gallica.bnf.fr/ark:/12148/bpt6k6267763f
1912-03-10,L'Indépendance médicale : revue...,https://gallica.bnf.fr/ark:/12148/bpt6k9677128s
1907-02-07,Navigazette,https://gallica.bnf.fr/ark:/12148/bpt6k5523113n
1907-02-02,Messidor : informations du monde entier / dir. Gérault-Richard,https://gallica.bnf.fr/ark:/12148/bpt6k7643553r
1907-07-14,Messidor : informations du monde entier / dir. Gérault-Richard,https://gallica.bnf.fr/ark:/12148/bpt6k76454034
1907-07-06,"L'Illustration algérienne, tunisienne et marocaine",https://gallica.bnf.fr/ark:/12148/bpt6k57932105
1904-04-01,Le Grand illustré : journal hebdomadaire d'actualités,https://gallica.bnf.fr/ark:/12148/bpt6k991341z
1907-04-01,"La Vie coloniale : revue de la colonisation, du commerce et de l'industrie",https://gallica.bnf.fr/ark:/12148/bpt6k5735347h
1908-01-01,"La Vie coloniale : revue de la colonisation, du commerce et de l'industrie",https://gallica.bnf.fr/ark:/12148/bpt6k5735345p
1908-09-01,"La Vie coloniale : revue de la colonisation, du commerce et de l'industrie",https://gallica.bnf.fr/ark:/12148/bpt6k57353626
1909-03-01,"La Vie coloniale : revue de la colonisation, du commerce et de l'industrie",https://gallica.bnf.fr/ark:/12148/bpt6k5737726b
1909-06-01,"La Vie coloniale : revue de la colonisation, du commerce et de l'industrie",https://gallica.bnf.fr/ark:/12148/bpt6k57377411
1909-07-01,"La Vie coloniale : revue de la colonisation, du commerce et de l'industrie",https://gallica.bnf.fr/ark:/12148/bpt6k5737745p
1909-08-01,"La Vie coloniale : revue de la colonisation, du commerce et de l'industrie",https://gallica.bnf.fr/ark:/12148/bpt6k5737747h
1910-03-01,"La Vie coloniale : revue de la colonisation, du commerce et de l'industrie",https://gallica.bnf.fr/ark:/12148/bpt6k5737782z
1911-05-01,"La Vie coloniale : revue de la colonisation, du commerce et de l'industrie",https://gallica.bnf.fr/ark:/12148/bpt6k5735412n
1911-09-01,"La Vie coloniale : revue de la colonisation, du commerce et de l'industrie",https://gallica.bnf.fr/ark:/12148/bpt6k57354258
1911-10-01,"La Vie coloniale : revue de la colonisation, du commerce et de l'industrie",https://gallica.bnf.fr/ark:/12148/bpt6k5735430k
