date,journal,url
1882-01-01,"Recueil général des lois, décrets et arrêtés ...",https://gallica.bnf.fr/ark:/12148/bpt6k1170784f
1883-01-01,"Recueil général des lois, décrets et arrêtés ...",https://gallica.bnf.fr/ark:/12148/bpt6k14104335
1884-01-01,"Recueil général des lois, décrets et arrêtés ...",https://gallica.bnf.fr/ark:/12148/bpt6k9481802
1882-01-07,"La Vie parisienne : moeurs élégantes, choses du jour, fantaisies, voyages, théâtres, musique, modes / par Marcellin",https://gallica.bnf.fr/ark:/12148/bpt6k1253733r
1883-04-21,"La Vie parisienne : moeurs élégantes, choses du jour, fantaisies, voyages, théâtres, musique, modes / par Marcellin",https://gallica.bnf.fr/ark:/12148/bpt6k12588431
1884-01-05,"La Vie parisienne : moeurs élégantes, choses du jour, fantaisies, voyages, théâtres, musique, modes / par Marcellin",https://gallica.bnf.fr/ark:/12148/bpt6k1256119b
1885-08-01,"La Vie parisienne : moeurs élégantes, choses du jour, fantaisies, voyages, théâtres, musique, modes / par Marcellin",https://gallica.bnf.fr/ark:/12148/bpt6k1254114n
1887-01-01,"La Vie parisienne : moeurs élégantes, choses du jour, fantaisies, voyages, théâtres, musique, modes / par Marcellin",https://gallica.bnf.fr/ark:/12148/bpt6k1256121d
1905-01-07,"La Vie parisienne : moeurs élégantes, choses du jour, fantaisies, voyages, théâtres, musique, modes / par Marcellin",https://gallica.bnf.fr/ark:/12148/bpt6k12568012
1911-11-25,"La Vie parisienne : moeurs élégantes, choses du jour, fantaisies, voyages, théâtres, musique, modes / par Marcellin",https://gallica.bnf.fr/ark:/12148/bpt6k12560353
1875-02-11,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k592465x
1875-03-19,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k592501n
1875-03-24,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k592506j
1875-09-16,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k592679d
1875-10-04,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k592697b
1876-01-04,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5927892
1876-03-21,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k592866j
1876-04-15,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k592891p
1878-02-18,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k593565h
1879-01-12,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5938943
1879-01-23,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k593905p
1879-01-31,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5939138
1879-03-12,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k593953n
1879-04-21,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5939931
1880-09-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k594493r
1881-01-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5946339
1881-06-07,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5947717
1881-07-23,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k594817r
1881-10-31,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5949172
1881-11-06,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k594923w
1882-02-16,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5950254
1882-06-03,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k595132n
1882-06-17,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k595146h
1882-06-19,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5951488
1882-06-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k595149n
1882-06-25,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5951543
1882-06-27,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k595156v
1882-10-05,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5952565
1882-10-06,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k595257j
1882-10-07,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k595258x
