date,journal,url
1875-05-28,Journal des débats politiques et littéraires,https://gallica.bnf.fr/ark:/12148/bpt6k459368h
1875-09-12,Journal des débats politiques et littéraires,https://gallica.bnf.fr/ark:/12148/bpt6k4594751
1875-11-25,Journal des débats politiques et littéraires,https://gallica.bnf.fr/ark:/12148/bpt6k459548f
1876-02-21,Journal des débats politiques et littéraires,https://gallica.bnf.fr/ark:/12148/bpt6k459636n
1876-04-25,Journal des débats politiques et littéraires,https://gallica.bnf.fr/ark:/12148/bpt6k459699v
1876-05-02,Journal des débats politiques et littéraires,https://gallica.bnf.fr/ark:/12148/bpt6k459706x
1876-06-18,Journal des débats politiques et littéraires,https://gallica.bnf.fr/ark:/12148/bpt6k459753h
1876-07-31,Journal des débats politiques et littéraires,https://gallica.bnf.fr/ark:/12148/bpt6k4597961
1876-11-10,Journal des débats politiques et littéraires,https://gallica.bnf.fr/ark:/12148/bpt6k459896b
1875-05-30,"Journal de la ville de Saint-Quentin et de l'arrondissement, ou Feuille d'annonces judiciaires...",https://gallica.bnf.fr/ark:/12148/bpt6k1837823v
1876-02-09,"Journal de la ville de Saint-Quentin et de l'arrondissement, ou Feuille d'annonces judiciaires...",https://gallica.bnf.fr/ark:/12148/bpt6k1837933k
1876-04-25,"Le Constitutionnel : journal du commerce, politique et littéraire",https://gallica.bnf.fr/ark:/12148/bpt6k677799h
1876-05-05,"Le Constitutionnel : journal du commerce, politique et littéraire",https://gallica.bnf.fr/ark:/12148/bpt6k677809q
1876-06-21,"Le Constitutionnel : journal du commerce, politique et littéraire",https://gallica.bnf.fr/ark:/12148/bpt6k677855x
1876-11-11,"Le Constitutionnel : journal du commerce, politique et littéraire",https://gallica.bnf.fr/ark:/12148/bpt6k6779960
1875-01-01,"Collection complète des lois, décrets, ordonnances, réglements, et avis du Conseil d'Etat / J. B. Duvergier",https://gallica.bnf.fr/ark:/12148/bpt6k54934549
1876-07-01,"Revue britannique, ou Choix d'articles traduits des meilleurs écrits périodiques de la Grande-Bretagne, sur la littérature, les beaux-arts, les arts industriels, l'agriculture, le commerce, l'économie politique, les finances, la législation, etc., etc.",https://gallica.bnf.fr/ark:/12148/bpt6k97362249
1874-07-01,Bulletin de la Société de géographie,https://gallica.bnf.fr/ark:/12148/bpt6k37705x
1875-07-01,Bulletin de la Société de géographie,https://gallica.bnf.fr/ark:/12148/bpt6k37707m
1875-01-01,Bulletin de la Société de géographie,https://gallica.bnf.fr/ark:/12148/bpt6k377068
1876-01-01,Bulletin de la Société de géographie,https://gallica.bnf.fr/ark:/12148/bpt6k37708z
1876-07-01,Bulletin de la Société de géographie,https://gallica.bnf.fr/ark:/12148/bpt6k377099
1874-01-01,"Revue des deux mondes : recueil de la politique, de l'administration et des moeurs",https://gallica.bnf.fr/ark:/12148/bpt6k75408g
1876-01-15,Journal des connaissances médicales pratiques,https://gallica.bnf.fr/ark:/12148/bpt6k97362531
1876-11-10,Le Droit : journal des tribunaux,https://gallica.bnf.fr/ark:/12148/bpt6k29806158
1875-02-23,La Presse,https://gallica.bnf.fr/ark:/12148/bpt6k5149564
1875-04-03,La Presse,https://gallica.bnf.fr/ark:/12148/bpt6k514994r
1875-05-29,La Presse,https://gallica.bnf.fr/ark:/12148/bpt6k5150481
1875-09-16,La Presse,https://gallica.bnf.fr/ark:/12148/bpt6k541648h
1875-09-25,La Presse,https://gallica.bnf.fr/ark:/12148/bpt6k541657g
1876-04-25,La Presse,https://gallica.bnf.fr/ark:/12148/bpt6k541867f
1876-05-03,La Presse,https://gallica.bnf.fr/ark:/12148/bpt6k5418751
1876-06-20,La Presse,https://gallica.bnf.fr/ark:/12148/bpt6k541922g
1876-11-10,La Presse,https://gallica.bnf.fr/ark:/12148/bpt6k542063q
1875-06-06,"Journal de Seine-et-Marne : Feuille littéraire, commerciale, industrielle, d'utilité locale et non politique",https://gallica.bnf.fr/ark:/12148/bpt6k1788821g
1873-04-10,Journal des villes et des campagnes,https://gallica.bnf.fr/ark:/12148/bpt6k18141355
1874-12-16,Journal des villes et des campagnes,https://gallica.bnf.fr/ark:/12148/bpt6k18144445
1875-05-29,Journal des villes et des campagnes,https://gallica.bnf.fr/ark:/12148/bpt6k1814524r
1876-06-08,Journal des villes et des campagnes,https://gallica.bnf.fr/ark:/12148/bpt6k1814711t
1876-11-11,Journal des villes et des campagnes,https://gallica.bnf.fr/ark:/12148/bpt6k1814789s
1876-02-11,La Gazette de France,https://gallica.bnf.fr/ark:/12148/bpt6k4831678w
1876-05-13,La Gazette de France,https://gallica.bnf.fr/ark:/12148/bpt6k48317698
1876-11-20,La Gazette de France,https://gallica.bnf.fr/ark:/12148/bpt6k4831956b
1875-09-16,Le Pays : journal des volontés de la France,https://gallica.bnf.fr/ark:/12148/bpt6k4674120h
1875-10-13,Le Pays : journal des volontés de la France,https://gallica.bnf.fr/ark:/12148/bpt6k46741475
1875-11-28,Le Pays : journal des volontés de la France,https://gallica.bnf.fr/ark:/12148/bpt6k4674193d
1873-01-01,Annuaire de la marine et des colonies...,https://gallica.bnf.fr/ark:/12148/bpt6k170152n
1873-07-01,Annuaire de la marine et des colonies...,https://gallica.bnf.fr/ark:/12148/bpt6k1701531
1874-01-01,Annuaire de la marine et des colonies...,https://gallica.bnf.fr/ark:/12148/bpt6k170154d
1874-05-13,Phare de la Loire : bulletin commercial et maritime de Nantes,https://gallica.bnf.fr/ark:/12148/bpt6k2914163x
1875-02-01,Phare de la Loire : bulletin commercial et maritime de Nantes,https://gallica.bnf.fr/ark:/12148/bpt6k2914421m
1876-04-17,Phare de la Loire : bulletin commercial et maritime de Nantes,https://gallica.bnf.fr/ark:/12148/bpt6k29105706
1876-04-22,Phare de la Loire : bulletin commercial et maritime de Nantes,https://gallica.bnf.fr/ark:/12148/bpt6k2910574v
1876-05-17,Phare de la Loire : bulletin commercial et maritime de Nantes,https://gallica.bnf.fr/ark:/12148/bpt6k2910599p
1875-06-10,Mémorial de la Loire et de la Haute-Loire,https://gallica.bnf.fr/ark:/12148/bpt6k4858666d
1875-07-15,Mémorial de la Loire et de la Haute-Loire,https://gallica.bnf.fr/ark:/12148/bpt6k4858701d
1875-09-17,Mémorial de la Loire et de la Haute-Loire,https://gallica.bnf.fr/ark:/12148/bpt6k4858764x
1876-01-01,Revue des sociétés savantes de la France et de l'étranger / publiée sous les auspices du Ministère de l'instruction publique et des cultes,https://gallica.bnf.fr/ark:/12148/bpt6k35902z
1876-01-01,Procès-verbaux de la Société archéologique d'Eure-et-Loir,https://gallica.bnf.fr/ark:/12148/bpt6k54160678
1875-07-01,Le Monde illustré,https://gallica.bnf.fr/ark:/12148/bpt6k6412255q
1876-02-19,Le Monde illustré,https://gallica.bnf.fr/ark:/12148/bpt6k6371450f
1873-03-17,"Le Messager de Paris. [""puis"" Bulletin de la Cote de la Bourse. Politique et financier.]",https://gallica.bnf.fr/ark:/12148/bpt6k3648927c
1876-02-07,"Le Messager de Paris. [""puis"" Bulletin de la Cote de la Bourse. Politique et financier.]",https://gallica.bnf.fr/ark:/12148/bpt6k3649963j
1876-02-17,"Le Messager de Paris. [""puis"" Bulletin de la Cote de la Bourse. Politique et financier.]",https://gallica.bnf.fr/ark:/12148/bpt6k3649973x
1876-10-12,"Le Messager de Paris. [""puis"" Bulletin de la Cote de la Bourse. Politique et financier.]",https://gallica.bnf.fr/ark:/12148/bpt6k3652741c
1875-02-06,"La Gironde : journal de Bordeaux [""puis"" hebdomadaire illustré du Sud-Ouest]",https://gallica.bnf.fr/ark:/12148/bpt6k3615201z
1875-05-24,"La Gironde : journal de Bordeaux [""puis"" hebdomadaire illustré du Sud-Ouest]",https://gallica.bnf.fr/ark:/12148/bpt6k3615304j
1876-02-26,"La Gironde : journal de Bordeaux [""puis"" hebdomadaire illustré du Sud-Ouest]",https://gallica.bnf.fr/ark:/12148/bpt6k36155099
1876-04-19,"La Gironde : journal de Bordeaux [""puis"" hebdomadaire illustré du Sud-Ouest]",https://gallica.bnf.fr/ark:/12148/bpt6k36155596
1876-04-26,"La Gironde : journal de Bordeaux [""puis"" hebdomadaire illustré du Sud-Ouest]",https://gallica.bnf.fr/ark:/12148/bpt6k3615566b
